cycle,converged,status,neg2ll,nspp,gamlam.0,gamlam.1,gamlam.2,cls.mean,cls.median,cls.sd,k30.mean,k30.median,k30.sd,k40.mean,k40.median,k40.sd,qs.mean,qs.median,qs.sd,vps.mean,vps.median,vps.sd,vs.mean,vs.median,vs.sd,fm1.mean,fm1.median,fm1.sd,fm2.mean,fm2.median,fm2.sd,theta1.mean,theta1.median,theta1.sd,theta2.mean,theta2.median,theta2.sd
67,false,Continue,2718.1773276964946,22,1.33033,1.66635,1.72398,0.05893731940786207,0.021267367082708794,0.00889600223834245,0.196849115059479,0.1727619002693477,0.015429736117888707,2.0339613039473554,1.7902290175265463,0.6777265868581731,0.23294498477070835,0.21065672830632526,0.04069161049622415,6.5876661352121895,1.0679161371847108,368.6569878399369,0.6041394006752966,0.5353267255875482,0.15898621545280334,0.05363138934268832,0.049438743413112024,0.0002959441924700651,0.03963771132815925,0.03662240193212875,0.0002225530593256695,-0.8847756636718259,-0.5438429304984294,3.0222287519506406,-0.23999159873552794,-0.2420383625908966,0.1477067001597512
68,false,Continue,2718.1494457965796,22,1.33033,1.66635,1.72398,0.05900968060665086,0.021267367082708794,0.00893029227023119,0.19683764646980648,0.1727619002693477,0.015426871621680261,2.034295329546914,1.7902290175265463,0.6776899732133608,0.23303097936016126,0.21065672830632526,0.040692502903804606,6.794415735746049,1.0679161371847108,406.3854432159744,0.6039929126529751,0.5353267255875482,0.15891399463702674,0.053656398257847335,0.049438743413112024,0.0002968364915615013,0.039670517253574136,0.03662240193212875,0.00022243377139681306,-0.8650072454398519,-0.5438429304984294,3.120332553348588,-0.2399714433495368,-0.2420383625908966,0.147720998579271
69,false,Continue,2718.042685036259,22,1.33033,1.66635,1.72398,0.05927059737299512,0.021267367082708794,0.009051355167628724,0.1968066173372801,0.1727619002693477,0.015440852518465095,2.036201608939319,1.7902290175265463,0.6777781882199584,0.2331322694564469,0.21065672830632526,0.040694175089316546,7.010102114073718,1.0679161371847108,448.0545588776655,0.6038362162261354,0.5353267255875482,0.15884451541199518,0.053636144506306854,0.049438743413112024,0.0002961309640458766,0.03969410389034842,0.03662240193212875,0.00022236997547768752,-0.8680018314252888,-0.5438429304984294,3.0887991889266067,-0.2341562619919684,-0.2420383625908966,0.1511895476852762
70,false,Continue,2717.996141727481,22,1.33033,1.66635,1.72398,0.059306162284222426,0.021267367082708794,0.00906949564381769,0.1968226638420189,0.1727619002693477,0.01543419379451197,2.037004598035775,1.7902290175265463,0.6778783497464607,0.233350706750912,0.21065672830632526,0.04069803756907812,7.238446972698088,1.0679161371847108,494.02776123863623,0.6032125791780726,0.5353267255875482,0.15862964253284076,0.05363912217309721,0.049438743413112024,0.00029618488453357877,0.03970259650176722,0.03662240193212875,0.0002223659597936739,-0.863834203065796,-0.5438429304984294,3.123345106205665,-0.23968614765516047,-0.2420383625908966,0.14779986936719824
71,false,Continue,2717.7909045197885,22,1.33033,1.66635,1.72398,0.059992682622153876,0.021267367082708794,0.009401055180746236,0.19714995205133093,0.1727619002693477,0.015399025524546478,2.0379742669966454,1.7902290175265463,0.678056472050019,0.2336995403541865,0.21065672830632526,0.04070843504338012,7.4695216005290055,1.0679161371847108,544.9007347868531,0.6021678549457973,0.5353267255875482,0.15829789161196264,0.05364164850503341,0.049438743413112024,0.0002961799751305779,0.039729608498265984,0.03662240193212875,0.000222334056539919,-0.8502626666314071,-0.5438429304984294,3.153123904121476,-0.23918888190232607,-0.2420383625908966,0.14794256017341734
72,false,Continue,2717.7703933308903,22,1.33033,1.66635,1.72398,0.059962931731684425,0.021267367082708794,0.009386628961449931,0.1971503951980148,0.1727619002693477,0.015398181657759743,2.0381832054369435,1.7902290175265463,0.6780999434236066,0.23371114192779724,0.21065672830632526,0.04070877546051997,7.72159107453191,1.0679161371847108,600.9144646521969,0.6020391005687123,0.5353267255875482,0.15826230035346767,0.05364556367890467,0.049438743413112024,0.0002963250145768113,0.039733637819637124,0.03662240193212875,0.00022233491782402276,-0.8469228124191918,-0.5438429304984294,3.1702213949863367,-0.23898626321871494,-0.2420383625908966,0.14800418361102205
73,false,Continue,2717.742689464745,22,1.33033,1.66635,1.72398,0.06014483959282126,0.021267367082708794,0.009478455957544662,0.1970971044240433,0.1727619002693477,0.015407696549861929,2.0382043183496035,1.7902290175265463,0.6780883041634438,0.23379899308561916,0.21065672830632526,0.04071245015402804,7.986295828686078,1.0679161371847108,662.7363565785317,0.6019214487966017,0.5353267255875482,0.1582242500028615,0.053656308713611094,0.049438743413112024,0.00029658123731623575,0.03972362866583403,0.03662240193212875,0.00022233246687100285,-0.8800750582836656,-0.5438429304984294,2.9761513928200407,-0.24461640797602238,-0.2420383625908966,0.14599943433004411
74,false,Continue,2717.7144165189848,22,1.33033,1.66635,1.72398,0.060223896394252324,0.021267367082708794,0.009518519853660076,0.19707215433397993,0.1727619002693477,0.01541144623982422,2.0386616969685396,1.7902290175265463,0.6781917366428208,0.2338262051717398,0.21065672830632526,0.0407133731690141,8.264294800924832,1.0679161371847108,730.9645846009785,0.6015866664254713,0.5353267255875482,0.1581364747357671,0.05367282744264245,0.049438743413112024,0.0002971717010218371,0.039729805683043976,0.03662240193212875,0.0002223348439565408,-0.8646201913646862,-0.5438429304984294,3.058976978801005,-0.24993336374633496,-0.25362850870266296,0.14545335551334687
75,false,Continue,2717.6963364706135,22,1.33033,1.66635,1.72398,0.060258971599234525,0.021267367082708794,0.009537155705298334,0.19702706434162434,0.1727619002693477,0.015409700792552132,2.038870787848261,1.7902290175265463,0.6782727869306738,0.2338907430315886,0.21065672830632526,0.0407157946951195,8.55625064006818,1.0679161371847108,806.2599919862589,0.6014061021801139,0.5353267255875482,0.1581061434571947,0.05367045678217805,0.049438743413112024,0.0002972476954542076,0.0397340792632016,0.03662240193212875,0.00022235430241391877,-0.8413685727287512,-0.5438429304984294,3.186638621970618,-0.2590939444363247,-0.2637341233874836,0.1441705801778627
76,false,Continue,2717.692846722087,22,1.33033,1.66635,1.72398,0.06026678182119065,0.021267367082708794,0.009541289433008464,0.19701887892116565,0.1727619002693477,0.01541343691413857,2.0388870494260276,1.7902290175265463,0.6782704420775525,0.23390005998930133,0.21065672830632526,0.04071636776800111,8.862684227964765,1.0679161371847108,889.3531017388916,0.6013996488290284,0.5353267255875482,0.15810285057489998,0.053669985069590885,0.049438743413112024,0.00029718416008813744,0.03973530741421598,0.03662240193212875,0.00022235249068297335,-0.8507670081943567,-0.5438429304984294,3.13601584227587,-0.2588367649567873,-0.2637341233874836,0.14415049794226192
77,false,Continue,2717.675991395246,22,1.33033,1.66635,1.72398,0.060337011466536895,0.021267367082708794,0.009577588047904024,0.19692466151186405,0.1727619002693477,0.015424310752660339,2.0395391115658246,1.7902290175265463,0.6783894192085382,0.23392797696204728,0.21065672830632526,0.04071731798661752,9.184830829463753,1.0679161371847108,981.039345898936,0.601246283954615,0.5353267255875482,0.1580472808802368,0.05366245779813667,0.049438743413112024,0.0002968152695973217,0.0397529923568017,0.03662240193212875,0.00022235273081386186,-0.8458519671099137,-0.5438429304984294,3.156461676454263,-0.24167592702316848,-0.2420383625908966,0.14710691638564105
78,false,Continue,2717.6581982307,22,1.33033,1.66635,1.72398,0.0602104590765588,0.021267367082708794,0.009513845268408896,0.19692960742037807,0.1727619002693477,0.015422593864717579,2.039840837236527,1.7902290175265463,0.678475137978885,0.23403923125005477,0.21065672830632526,0.0407230348899275,9.522765624486176,1.0679161371847108,1082.2137190783103,0.6009784325459656,0.5353267255875482,0.15798488805739203,0.05365288028827811,0.049438743413112024,0.0002965021084092098,0.03977078553661932,0.03662240193212875,0.00022237676898000696,-0.8415653395716066,-0.5438429304984294,3.1784659076072703,-0.23590447195126396,-0.2420383625908966,0.14946423639393333
79,false,Continue,2717.658120940394,22,1.33033,1.66635,1.72398,0.06020879284406211,0.021267367082708794,0.009514054635641764,0.1969373807801423,0.1727619002693477,0.015424215897648832,2.0398470970927547,1.7902290175265463,0.6784710633531628,0.23403944980009614,0.21065672830632526,0.040723001947572605,9.877486114803522,1.0679161371847108,1193.8508802199483,0.6009782822333342,0.5353267255875482,0.15798496286579825,0.053653029850594176,0.049438743413112024,0.0002964985132571446,0.03977088374561964,0.03662240193212875,0.0002223759101645995,-0.876191888834875,-0.5438429304984294,3.1217839943911154,-0.23015165941032037,-0.2420383625908966,0.15325549463771548
80,false,Continue,2717.638663132879,22,1.33033,1.66635,1.72398,0.060292959599127324,0.021267367082708794,0.009557117955012611,0.1969216904971337,0.1727619002693477,0.015424315318600942,2.040457892291264,1.7902290175265463,0.6786531911939336,0.23411402412935597,0.21065672830632526,0.040726976787845676,10.249674686870764,1.0679161371847108,1317.0302566838645,0.6006903569957482,0.5353267255875482,0.15792219663807233,0.053654351524292536,0.049438743413112024,0.0002965990158799137,0.03976984132686145,0.03662240193212875,0.0002223777564894814,-0.8586431402184296,-0.5438429304984294,3.206930436593114,-0.23859901953399357,-0.2420383625908966,0.1481899504937822
81,false,Continue,2717.6309014609933,22,1.33033,1.66635,1.72398,0.06025945713858027,0.021267367082708794,0.00954111960297038,0.19692114468705968,0.1727619002693477,0.015426904933329615,2.040736662496533,1.7902290175265463,0.6787228496720148,0.23412740127610016,0.21065672830632526,0.04072766483150346,10.642680256823754,1.0679161371847108,1452.953454683584,0.6006675571716324,0.5353267255875482,0.15791800625837524,0.053647439092338024,0.049434250888081004,0.00029637863907118,0.039771748534858216,0.03662240193212875,0.00022239347325563323,-0.8567703516723614,-0.5438429304984294,3.1891495828140686,-0.24410572052513738,-0.2420383625908966,0.14587417482121656
82,false,Continue,2717.60500621686,22,1.33033,1.66635,1.72398,0.06031898772193378,0.021267367082708794,0.009569980184403913,0.19701285346979266,0.1727619002693477,0.015416020730095573,2.0423660494377995,1.7902290175265463,0.6805710861895017,0.23428233370918886,0.21065672830632526,0.04074215080043505,11.066622021598125,1.0679161371847108,1603.0239925821365,0.6003306482456103,0.5353267255875482,0.15784002973285202,0.05363400120145636,0.04941066515470918,0.00029602396326766027,0.03979308048634346,0.03662240193212875,0.00022319135379946246,-0.8573397913910042,-0.5438429304984294,3.1509164744313756,-0.24144554781957964,-0.2420383625908966,0.14667633515038667
83,false,Continue,2717.596763060713,22,1.33033,1.66635,1.72398,0.06028895954283473,0.021267367082708794,0.009552429060443443,0.19702577570050633,0.1727619002693477,0.0154106117390824,2.042880003486897,1.7902290175265463,0.6822806023631264,0.23432859574488685,0.21065672830632526,0.04075071463013371,11.50098749483406,1.0679161371847108,1768.4494014364927,0.6001699144022887,0.5353267255875482,0.15780544553768502,0.05362170062211827,0.049406491596892546,0.00029567483344237404,0.03981201544838591,0.03662240193212875,0.00022416356534902577,-0.832464094286379,-0.5438429304984294,3.2769574052295614,-0.24145463232462203,-0.2420383625908966,0.1466067148478683
84,false,Continue,2717.576983188814,22,1.33033,1.66635,1.72398,0.0602747699322125,0.021267367082708794,0.00954429612115679,0.19701938876068645,0.1727619002693477,0.015413011653001256,2.0437651965101002,1.7902290175265463,0.6837036693617806,0.234479615333363,0.21065672830632526,0.04076654753740391,11.962997634776587,1.0679161371847108,1950.9964244468665,0.6000479539633712,0.5353267255875482,0.15779083557833742,0.05362352955704524,0.04940936469644983,0.0002957349844835887,0.0398246573648728,0.03662240193212875,0.00022488344977601154,-0.8192365090764362,-0.5438429304984294,3.3345124381966955,-0.24162496673832454,-0.2420383625908966,0.14641707239479912
85,false,Continue,2717.5617470060915,22,1.33033,1.66635,1.72398,0.06025530242854684,0.021267367082708794,0.009534516374772721,0.19699922848173124,0.1727619002693477,0.015415804613217197,2.043811881560529,1.7902290175265463,0.6837192445279279,0.2346338969869307,0.21065672830632526,0.04077881563429198,12.438494434519548,1.0679161371847108,2152.2715260082796,0.5997187300404803,0.5353267255875482,0.15772716682043486,0.05361446579520767,0.04940936469644983,0.00029541780603779995,0.03982997002827359,0.03662240193212875,0.00022489740135388678,-0.8199576485846016,-0.5438429304984294,3.307556895595132,-0.241606165841481,-0.2420383625908966,0.14642716544830905
86,false,Continue,2717.539599133643,22,1.33033,1.66635,1.72398,0.060321180050830446,0.021267367082708794,0.009567150546648093,0.19694673872768212,0.1727619002693477,0.015420497988256832,2.0445523472118516,1.7902290175265463,0.6837656794512867,0.2347194064608398,0.21065672830632526,0.04079011955567939,12.949354008329122,1.0679161371847108,2374.3865746514134,0.5995565276614241,0.5353267255875482,0.15769769565841316,0.05361749505417019,0.04934967074194053,0.00029577825585495675,0.039832307397670005,0.03662240193212875,0.00022453169559485386,-0.8186838966749668,-0.5438429304984294,3.332408096362392,-0.2447670946827503,-0.2420383625908966,0.14503124702960746
87,false,Continue,2717.5322367982153,22,1.33033,1.66635,1.72398,0.06035095464844757,0.021267367082708794,0.009582265765106311,0.19694853955075045,0.1727619002693477,0.015420570716896363,2.0449947360318843,1.7902290175265463,0.6843022745684145,0.2348887472801796,0.21065672830632526,0.040806104261895265,13.475843975480734,1.0679161371847108,2619.3259907454144,0.5993611631411091,0.5353267255875482,0.1576657784769748,0.05359913689622715,0.04935989083538701,0.00029514110888005516,0.039849302815663894,0.03662240193212875,0.00022475024945120585,-0.8142801871220603,-0.5438429304984294,3.333575285049241,-0.24767213614570158,-0.2420383625908966,0.14431570016254003
88,false,Continue,2717.5261390140085,22,1.33033,1.66635,1.72398,0.060437580198454015,0.021267367082708794,0.00962622635068196,0.19695137248149533,0.1727619002693477,0.01541830310312994,2.0446619747485375,1.7902290175265463,0.684347479362277,0.23500009421207715,0.21065672830632526,0.04081760727729417,14.02872285459166,1.0679161371847108,2889.5109008928375,0.599221381940612,0.5353267255875482,0.15764454604559036,0.053591992300777866,0.04936456218076646,0.00029489494275384263,0.03984705649164882,0.03662240193212875,0.00022490177712971833,-0.812518592324674,-0.5438429304984294,3.332132588605855,-0.2504658744052577,-0.2420383625908966,0.14399713526772223
